STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
TX,MAF,Ector,48135,C,ww,-102.54279183100,31.86922879060
TX,EWX,Edwards,48137,C,sc,-100.30471535700,29.98262584370
TX,FWD,Ellis,48139,C,nc,-96.79450787130,32.34843458400
TX,FWD,Erath,48143,C,nc,-98.21796058640,32.23625624690
TX,FWD,Falls,48145,C,cc,-96.93583167440,31.25328495860
TX,FWD,Fannin,48147,C,nc,-96.10662046380,33.59391917470
TX,EWX,Fayette,48149,C,sc,-96.91975776880,29.87678337830
TX,SJT,Fisher,48151,C,wc,-100.40216702100,32.74281613970
TX,LUB,Floyd,48153,C,nw,-101.30324474100,34.07242420970
TX,OUN,Foard,48155,C,nn,-99.77801723180,33.97459596280
TX,HGX,Fort Bend,48157,C,se,-95.77071411570,29.52740049880
TX,SHV,Franklin,48159,C,ne,-95.21843449450,33.17560467050
TX,FWD,Freestone,48161,C,cc,-96.14902478900,31.70492222810
TX,MAF,Gaines,48165,C,ww,-102.63518140000,32.74072228760
TX,LUB,Garza,48169,C,nw,-101.29842267400,33.17987981970
TX,EWX,Gillespie,48171,C,sc,-98.94643594420,30.31807930790
TX,MAF,Glasscock,48173,C,ww,-101.52076622100,31.86945406620
TX,EWX,Gonzales,48177,C,sc,-97.49251384570,29.45674381780
TX,AMA,Gray,48179,C,pa,-100.81257665200,35.40117572600
TX,FWD,Grayson,48181,C,nc,-96.67764564430,33.62683356090
TX,SHV,Gregg,48183,C,ne,-94.81723910160,32.48027518210
TX,HGX,Grimes,48185,C,se,-95.98551634930,30.54363513170
TX,EWX,Guadalupe,48187,C,sc,-97.94841173650,29.58313931730
TX,LUB,Hale,48189,C,nw,-101.82688370400,34.07051385570
TX,LUB,Hall,48191,C,pa,-100.68111768700,34.53078711910
TX,FWD,Hamilton,48193,C,cc,-98.11070599140,31.70481778300
TX,AMA,Hansford,48195,C,pa,-101.35454659600,36.27745359040
TX,OUN,Hardeman,48197,C,nn,-99.74568727950,34.29030739180
TX,LCH,Hardin,48199,C,se,-94.39025137600,30.33239624580
TX,SHV,Harrison,48203,C,ne,-94.37128181540,32.54825015700
TX,AMA,Hartley,48205,C,pa,-102.60288342700,35.84001725020
TX,SJT,Haskell,48207,C,wc,-99.73029192700,33.17822980620
TX,EWX,Hays,48209,C,sc,-98.03111866520,30.05820480960
TX,AMA,Hemphill,48211,C,pa,-100.27047339800,35.83760284370
TX,FWD,Henderson,48213,C,cc,-95.85381826930,32.21205589280
TX,FWD,Hill,48217,C,cc,-97.13240179190,31.99070432260
TX,LUB,Hockley,48219,C,nw,-102.34319862600,33.60763957710
TX,FWD,Hood,48221,C,nc,-97.83226758760,32.42993075230
TX,FWD,Hopkins,48223,C,nc,-95.56396966580,33.14954541420
TX,HGX,Houston,48225,C,se,-95.42266861240,31.31776119360
TX,MAF,Howard,48227,C,ww,-101.43551156400,32.30617049630
TX,FWD,Hunt,48231,C,nc,-96.08543627770,33.12359818090
TX,AMA,Hutchinson,48233,C,pa,-101.35470496800,35.84003311610
TX,SJT,Irion,48235,C,wc,-100.98241600200,31.30392956830
TX,FWD,Jack,48237,C,nc,-98.17245453240,33.23346610470
TX,FWD,Johnson,48251,C,nc,-97.36633133840,32.37901998670
TX,SJT,Jones,48253,C,wc,-99.87873785530,32.73989634290
TX,FWD,Kaufman,48257,C,nc,-96.28786256540,32.59956282820
TX,EWX,Kendall,48259,C,sc,-98.71156921350,29.94469174540
TX,LUB,Kent,48263,C,nw,-100.77757117000,33.18141489270
TX,EWX,Kerr,48265,C,sc,-99.35010273880,30.06153318920
TX,SJT,Kimble,48267,C,wc,-99.74874841640,30.48682153640
TX,LUB,King,48269,C,nw,-100.25584242400,33.61648213450
TX,EWX,Kinney,48271,C,sc,-100.41798819100,29.35020547290
TX,OUN,Knox,48275,C,nn,-99.74142591880,33.60612540760
TX,FWD,Lamar,48277,C,nc,-95.57113867860,33.66706077690
TX,LUB,Lamb,48279,C,nw,-102.35169955100,34.06862128480
TX,FWD,Lampasas,48281,C,cc,-98.24143674120,31.19620030480
TX,EWX,Lavaca,48285,C,sc,-96.93015056310,29.38433441620
TX,EWX,Lee,48287,C,sc,-96.96569705780,30.31069021350
TX,FWD,Leon,48289,C,cc,-95.99571745930,31.29650432410
TX,HGX,Liberty,48291,C,se,-94.81218503890,30.15162206270
TX,FWD,Limestone,48293,C,cc,-96.58052290230,31.54548030030
TX,AMA,Lipscomb,48295,C,pa,-100.27313124100,36.27769566280
TX,EWX,Llano,48299,C,sc,-98.68395267170,30.70563436950
TX,MAF,Loving,48301,C,ww,-103.57998733400,31.84921636710
TX,LUB,Lubbock,48303,C,nw,-101.82054269400,33.61020666360
TX,LUB,Lynn,48305,C,nw,-101.81611967100,33.17682799310
TX,SJT,McCulloch,48307,C,wc,-99.34746175140,31.19887645440
TX,FWD,McLennan,48309,C,cc,-97.20179453980,31.55238202140
TX,HGX,Madison,48313,C,se,-95.92835783020,30.96555179470
TX,SHV,Marion,48315,C,ne,-94.35720959770,32.79799912450
TX,MAF,Martin,48317,C,ww,-101.95122445700,32.30605868500
TX,SJT,Mason,48319,C,wc,-99.22612048740,30.71772208980
TX,EWX,Medina,48325,C,sc,-99.11011736140,29.35569881210
TX,SJT,Menard,48327,C,wc,-99.82063176380,30.88978916910
TX,MAF,Midland,48329,C,ww,-102.03157771100,31.86923014110
TX,FWD,Milam,48331,C,cc,-96.97686946240,30.78632981080
TX,FWD,Mills,48333,C,cc,-98.59545918410,31.49519131350
TX,MAF,Mitchell,48335,C,ww,-100.92122832700,32.30620724790
TX,FWD,Montague,48337,C,nc,-97.72463974330,33.67568365510
TX,HGX,Montgomery,48339,C,se,-95.50296644050,30.30021932790
TX,AMA,Moore,48341,C,pa,-101.89292140300,35.83769368030
TX,SHV,Morris,48343,C,ne,-94.73262515380,33.11348253830
TX,LUB,Motley,48345,C,nw,-100.77984512700,34.07411166880
TX,SHV,Nacogdoches,48347,C,ee,-94.61581602630,31.61601160490
TX,FWD,Navarro,48349,C,nc,-96.47240215670,32.04696047640
TX,LCH,Newton,48351,C,se,-93.74477822900,30.78630051260
TX,SJT,Nolan,48353,C,wc,-100.40605372400,32.30349464410
TX,AMA,Ochiltree,48357,C,pa,-100.81563112100,36.27838474220
TX,AMA,Oldham,48359,C,pa,-102.60287871400,35.40501869290
TX,FWD,Palo Pinto,48363,C,nc,-98.31301706420,32.75317976500
TX,SHV,Panola,48365,C,ne,-94.30562445050,32.16239629730
TX,MAF,Crane,48103,C,ww,-102.51552931900,31.42851613410
TX,LUB,Parmer,48369,C,pa,-102.78453031100,34.53007492090
TX,MAF,Pecos,48371,C,sw,-102.72357642900,30.78109196250
TX,HGX,Polk,48373,C,se,-94.83000742250,30.79276075510
TX,AMA,Potter,48375,C,pa,-101.89399822300,35.40127713790
TX,FWD,Rains,48379,C,nc,-95.79336746980,32.87033569690
TX,AMA,Randall,48381,C,pa,-101.89695223400,34.96585743700
TX,MAF,Reagan,48383,C,ww,-101.52300268200,31.36620380400
TX,EWX,Real,48385,C,sc,-99.82209120900,29.83177556180
TX,SHV,Red River,48387,C,ne,-95.05036400800,33.62073951290
TX,AMA,Roberts,48393,C,pa,-100.81344289600,35.83848917990
TX,FWD,Robertson,48395,C,cc,-96.51279030830,31.02699874590
TX,FWD,Rockwall,48397,C,nc,-96.40771879090,32.89775272760
TX,SJT,Runnels,48399,C,wc,-99.97624172860,31.83109672660
TX,SHV,Rusk,48401,C,ne,-94.76179582000,32.10774718910
TX,SHV,Sabine,48403,C,ee,-93.85179995080,31.34320157010
TX,SHV,San Augustine,48405,C,ee,-94.16816661940,31.39424184350
TX,HGX,San Jacinto,48407,C,se,-95.16690822410,30.57955136640
TX,SJT,San Saba,48411,C,wc,-98.81758629030,31.15519026530
TX,SJT,Schleicher,48413,C,wc,-100.53854694500,30.89745617420
TX,MAF,Scurry,48415,C,ww,-100.91640497400,32.74632274530
TX,SJT,Shackelford,48417,C,wc,-99.35407144480,32.73597559680
TX,SHV,Shelby,48419,C,ee,-94.14501016820,31.79242088340
TX,AMA,Sherman,48421,C,pa,-101.89349907700,36.27771307220
TX,SHV,Smith,48423,C,ne,-95.26924147400,32.37500459020
TX,FWD,Somervell,48425,C,nc,-97.77437324430,32.22231371140
TX,FWD,Stephens,48429,C,nc,-98.83616825490,32.73586547910
TX,SJT,Sterling,48431,C,wc,-101.05001422300,31.82788027840
TX,LUB,Stonewall,48433,C,nw,-100.25330720000,33.17912301550
TX,SJT,Sutton,48435,C,wc,-100.53819462700,30.49829688210
TX,LUB,Swisher,48437,C,pa,-101.73504687500,34.53038433800
TX,FWD,Tarrant,48439,C,nc,-97.29187399600,32.77039540420
TX,SJT,Taylor,48441,C,wc,-99.89012349220,32.30147385260
TX,MAF,Terrell,48443,C,sw,-102.07649619400,30.22500145310
TX,LUB,Terry,48445,C,nw,-102.33518576600,33.17380518010
TX,SJT,Throckmorton,48447,C,wc,-99.21236219820,33.17749233920
TX,SHV,Titus,48449,C,ne,-94.96568898450,33.21661845120
TX,SJT,Tom Green,48451,C,wc,-100.46207354700,31.40440370750
TX,EWX,Travis,48453,C,sc,-97.78185946140,30.33472771850
TX,HGX,Trinity,48455,C,se,-95.13546787540,31.08883852410
TX,LCH,Tyler,48457,C,se,-94.37654166300,30.77124276720
TX,SHV,Upshur,48459,C,ne,-94.94135602720,32.73633501260
TX,MAF,Upton,48461,C,ww,-102.04304283700,31.36881985570
TX,EWX,Uvalde,48463,C,sc,-99.76220847170,29.35733978500
TX,EWX,Val Verde,48465,C,sc,-101.15174381000,29.89301112100
TX,FWD,Van Zandt,48467,C,nc,-95.83653326550,32.56372135850
TX,HGX,Walker,48471,C,se,-95.57224850840,30.73902870970
TX,HGX,Waller,48473,C,se,-95.98766222260,30.01105596360
TX,MAF,Ward,48475,C,ww,-103.10239724000,31.50951689340
TX,HGX,Washington,48477,C,se,-96.40358733660,30.21452981960
TX,HGX,Wharton,48481,C,se,-96.22210387720,29.27787878190
TX,AMA,Wheeler,48483,C,pa,-100.26972832100,35.40129273190
TX,OUN,Wichita,48485,C,nn,-98.70318683070,33.98803151290
TX,OUN,Wilbarger,48487,C,nn,-99.24097026950,34.08068792550
TX,EWX,Williamson,48491,C,sc,-97.60083008720,30.64808381560
TX,EWX,Wilson,48493,C,sc,-98.08656829700,29.17406129820
TX,MAF,Winkler,48495,C,ww,-103.04816489100,31.85002912740
TX,FWD,Wise,48497,C,nc,-97.65439360620,33.21588389620
TX,SHV,Wood,48499,C,ne,-95.38209059900,32.78639796390
TX,LUB,Yoakum,48501,C,nw,-102.82780316700,33.17296005480
TX,FWD,Young,48503,C,nc,-98.68776700480,33.17670065250
TX,AMA,Collingsworth,48087,C,pa,-100.27006278600,34.96487540540
TX,FWD,Collin,48085,C,nc,-96.57238100410,33.18780029900
TX,SJT,Coleman,48083,C,wc,-99.45363865060,31.77319902170
TX,SJT,Coke,48081,C,wc,-100.52989800000,31.88853987470
TX,LUB,Cochran,48079,C,nw,-102.82847641700,33.60413230570
TX,OUN,Clay,48077,C,nn,-98.20839025840,33.78542935490
TX,LUB,Childress,48075,C,pa,-100.20759481600,34.52916774160
TX,SHV,Cherokee,48073,C,ne,-95.16518333100,31.83695834760
TX,LUB,Castro,48069,C,pa,-102.26168116600,34.52997781060
TX,SHV,Cass,48067,C,ne,-94.34356757280,33.07753539780
TX,AMA,Carson,48065,C,pa,-101.35416385200,35.40350859930
TX,SHV,Camp,48063,C,ne,-94.97850365890,32.97322097260
TX,SJT,Callahan,48059,C,wc,-99.37348286040,32.29765808740
TX,EWX,Caldwell,48055,C,sc,-97.62003492540,29.83717044180
TX,EWX,Burnet,48053,C,sc,-98.18244628730,30.78826763500
TX,HGX,Burleson,48051,C,se,-96.62101366650,30.49242569530
TX,SJT,Brown,48049,C,wc,-98.99979092500,31.77429638760
TX,LUB,Briscoe,48045,C,pa,-101.20860101500,34.53028157760
TX,HGX,Brazos,48041,C,se,-96.30228677670,30.66106640960
TX,SHV,Bowie,48037,C,ne,-94.42292284350,33.44539072990
TX,FWD,Bosque,48035,C,cc,-97.63432521500,31.90042855060
TX,MAF,Borden,48033,C,ww,-101.43174548600,32.74369318040
TX,EWX,Blanco,48031,C,sc,-98.39984992210,30.26639402330
TX,EWX,Bexar,48029,C,sc,-98.51988801030,29.44905091170
TX,FWD,Bell,48027,C,cc,-97.47822999570,31.03768140140
TX,OUN,Baylor,48023,C,nn,-99.21354330660,33.61648772340
TX,EWX,Bastrop,48021,C,sc,-97.31212440970,30.10361713540
TX,EWX,Bandera,48019,C,sc,-99.24628806950,29.74718604140
TX,LUB,Bailey,48017,C,nw,-102.82982231700,34.06852157330
TX,HGX,Austin,48015,C,se,-96.27795705760,29.88703906980
TX,AMA,Armstrong,48011,C,pa,-101.35742623700,34.96492358160
TX,OUN,Archer,48009,C,nn,-98.68769112750,33.61534046700
TX,SHV,Angelina,48005,C,ee,-94.61179854010,31.25481493550
TX,MAF,Andrews,48003,C,ww,-102.63780427800,32.30503613110
TX,FWD,Anderson,48001,C,cc,-95.65246926520,31.81335771330
TX,HGX,Colorado,48089,C,se,-96.52630583260,29.62084141450
TX,LCH,Jefferson,48245,C,se,-94.17218365940,29.88381859360
TX,EWX,Comal,48091,C,sc,-98.27815243810,29.80823311860
TX,FWD,Comanche,48093,C,cc,-98.55824219830,31.94797415330
TX,SJT,Concho,48095,C,wc,-99.86395487030,31.32648727250
TX,FWD,Cooke,48097,C,nc,-97.21263040760,33.63928806800
TX,FWD,Coryell,48099,C,cc,-97.79919547790,31.39091355240
TX,LUB,Cottle,48101,C,nw,-100.27875118800,34.07764698450
TX,FWD,Parker,48367,C,nc,-97.80509230220,32.77764859390
WY,CYS,Goshen,56015,M,se,-104.35326185300,42.08795883950
WY,CYS,Niobrara,56027,M,ec,-104.47537119600,43.05651635370
WY,SLC,Uinta,56041,M,sw,-110.54759796100,41.28755703190
TX,LCH,Orange,48361,C,se,-93.89651049770,30.12807454290
MT,MSO,Lincoln,30053,M,nw,-115.40510630600,48.54249103660
TX,HGX,Brazoria,48039,C,se,-95.45505080900,29.19127707850
TX,HGX,Chambers,48071,C,se,-94.60732420400,29.73902608510
TX,HGX,Galveston,48167,C,se,-94.96499309600,29.39407570020
CO,GJT,Montrose,08085,M,wc,-108.26943108000,38.40215052630
CO,GJT,San Miguel,08113,M,wc,-108.40580394900,38.00374856690
CO,GJT,Gunnison,08051,M,wc,-107.03169902400,38.66682900820
CO,BOU,Arapahoe,08005,M,ne,-104.33808468200,39.64972031660
CO,BOU,Weld,08123,M,ne,-104.39249963900,40.55487561650
CO,BOU,Elbert,08039,M,ec,-104.13592655400,39.28658529530
CO,BOU,Park,08093,M,cc,-105.71714583600,39.11930846540
CO,BOU,Clear Creek,08019,M,cc,-105.64438710000,39.68913851860
CO,BOU,Adams,08001,M,ne,-104.33794801800,39.87363972670
CO,BOU,Lincoln,08073,M,ec,-103.51397596700,38.98802442390
CO,BOU,Grand,08049,M,nc,-106.11836383800,40.10262457080
CO,BOU,Jefferson,08059,M,cc,-105.25057832300,39.58646058650
CO,GJT,Hinsdale,08053,M,se,-107.30029388700,37.82131875570
CO,GJT,Ouray,08091,M,wc,-107.76931370800,38.15549419020
CO,GJT,Archuleta,08007,M,sc,-107.04832961700,37.19358429590
CO,GJT,Delta,08029,M,wc,-107.86298113000,38.86128355090
CO,GJT,Mesa,08077,M,wc,-108.46644205800,39.01830946080
CO,GJT,Eagle,08037,M,cc,-106.69526338500,39.62782531700
CO,GJT,Dolores,08033,M,wc,-108.51719127000,37.75161371210
CO,GJT,Montezuma,08083,M,wc,-108.59683611500,37.33843127910
CO,GJT,Routt,08107,M,cc,-106.99118761500,40.48509192160
CO,BOU,Summit,08117,M,cc,-106.11632119300,39.63415481120
CO,GJT,Moffat,08081,M,nw,-108.20728157900,40.61843402060
CO,BOU,Larimer,08069,M,nc,-105.46116279100,40.66643276860
CO,BOU,Jackson,08057,M,nc,-106.34278294900,40.66645092160
CO,BOU,Douglas,08035,M,ne,-104.92952236800,39.32971080010
CO,GJT,La Plata,08067,M,se,-107.84346945900,37.28658009830
CO,BOU,Boulder,08013,M,ne,-105.35750695100,40.09245284960
CO,PUB,Teller,08119,M,cc,-105.16181473900,38.88220238560
CO,PUB,Custer,08027,M,se,-105.36744702200,38.10870451640
CO,PUB,Pueblo,08101,M,se,-104.51285078700,38.17342848160
CO,PUB,Huerfano,08055,M,se,-104.96057296800,37.68470890090
CO,PUB,Mineral,08079,M,sc,-106.92406979700,37.66901349360
CO,PUB,Conejos,08021,M,sc,-106.19167147000,37.20072776640
CO,PUB,Lake,08065,M,cc,-106.34506882900,39.20195513370
CO,PUB,Saguache,08109,M,cc,-106.28154619600,38.08055759820
CO,PUB,Fremont,08043,M,cc,-105.43961693700,38.47299130690
CO,PUB,Alamosa,08003,M,se,-105.78833340400,37.57293328910
CO,PUB,Chaffee,08015,M,cc,-106.19377480700,38.74656984290
CO,PUB,Rio Grande,08105,M,sc,-106.38323808100,37.58252143250
CO,PUB,El Paso,08041,M,ec,-104.52555884200,38.83210317940
CO,PUB,Costilla,08023,M,sc,-105.42824871000,37.27810624850
CO,PUB,Kiowa,08061,M,se,-102.74035360500,38.43269090590
CO,BOU,Broomfield,08014,M,ne,-105.05254013200,39.95398559870
CO,PUB,Las Animas,08071,M,se,-104.03870505200,37.31585370480
CO,GJT,Garfield,08045,M,wc,-107.90392615800,39.59931691430
CO,BOU,Gilpin,08047,M,cc,-105.52257363600,39.85755944840
CO,GJT,Rio Blanco,08103,M,wc,-108.21723234400,39.97984384020
CO,GJT,Pitkin,08097,M,cc,-106.91658742900,39.21712319910
ID,PIH,Fremont,16043,M,se,-111.48197714800,44.22877271390
MT,BYZ,Sweet Grass,30097,M,sc,-109.94105325400,45.81374261080
MT,BYZ,Stillwater,30095,M,sc,-109.39474405000,45.66943055490
MT,MSO,Powell,30077,M,wc,-112.93618353100,46.85659484390
MT,TFX,Teton,30099,M,nc,-112.24077559000,47.83729749960
MT,BYZ,Park,30067,M,sc,-110.52630636600,45.48838739950
MT,TFX,Gallatin,30031,M,sc,-111.17026960900,45.54029801060
MT,MSO,Missoula,30063,M,wc,-113.92375894600,47.03642177310
MT,MSO,Granite,30039,M,wc,-113.44026096000,46.40446519050
MT,BYZ,Golden Valley,30037,M,cc,-109.17490226700,46.38124885370
MT,BYZ,Wheatland,30107,M,cc,-109.84435918700,46.46636329800
MT,BYZ,Carbon,30009,M,sc,-109.02835165300,45.22735456120
MT,MSO,Lake,30047,M,nw,-114.08923033300,47.64590368790
MT,MSO,Sanders,30089,M,nw,-115.13333239300,47.67485557580
MT,MSO,Flathead,30029,M,nw,-114.04958500000,48.29508527370
MT,TFX,Glacier,30035,M,nc,-112.99497635200,48.70585196590
MT,TFX,Pondera,30073,M,nc,-112.22875810800,48.22832339540
MT,TFX,Lewis and Clark,30049,M,wc,-112.39031113500,47.12230435600
MT,MSO,Ravalli,30081,M,wc,-114.12066886300,46.08170961850
MT,GGW,Phillips,30071,M,ne,-107.91328931800,48.25907046880
MT,BYZ,Big Horn,30003,M,sc,-107.48969067700,45.42346027150
MT,BYZ,Rosebud,30087,M,se,-106.73079648000,46.22974150170
MT,GGW,Roosevelt,30085,M,ne,-105.01650145600,48.29454412230
MT,GGW,Valley,30105,M,ne,-106.66751246100,48.36529971610
NM,ABQ,Sandoval,35043,M,nc,-106.86592819800,35.68872248300
NM,ABQ,Santa Fe,35049,M,nc,-105.97613868500,35.50682747020
NM,ABQ,Rio Arriba,35039,M,nc,-106.69310530300,36.50957833940
NM,ABQ,Socorro,35053,M,cc,-106.93032661400,34.00724100900
NM,ABQ,Torrance,35057,M,cc,-105.85080097800,34.64048937310
NM,ABQ,Valencia,35061,M,cc,-106.80911704400,34.71543736100
NM,ABQ,Bernalillo,35001,M,cc,-106.67017202300,35.05150306810
NM,ABQ,Cibola,35006,M,wc,-107.99970903300,34.91257378710
NM,ABQ,Union,35059,M,ne,-103.47101080300,36.48175815760
NM,ABQ,San Juan,35045,M,nw,-108.32059280400,36.50847438440
NM,ABQ,Lincoln,35027,M,cc,-105.45923557100,33.74525319450
NM,ABQ,Catron,35003,M,wc,-108.40472486700,33.91533893640
NM,EPZ,Sierra,35051,M,nc,-107.19252028900,33.13048217540
TX,MAF,Reeves,48389,C,sw,-103.69308313300,31.32301137270
TX,MAF,Culberson,48109,CM,sw,-104.51732593900,31.44720581640
TX,MAF,Brewster,48043,C,sw,-103.25173322000,29.81187651240
TX,MAF,Jeff Davis,48243,C,sw,-104.13992799900,30.71540800340
TX,MAF,Presidio,48377,C,sw,-104.24053997700,29.99980172950
UT,GJT,Uintah,49047,M,nw,-109.51863681600,40.12467002560
WY,RIW,Fremont,56013,M,cc,-108.63041444400,43.04053643970
WY,RIW,Sweetwater,56037,M,sc,-108.87942580500,41.65949774380
WY,RIW,Natrona,56025,M,cc,-106.79849441800,42.96224362560
WY,RIW,Lincoln,56023,M,wc,-110.65563200600,42.26238066970
WY,RIW,Teton,56039,M,nw,-110.59012351300,43.93366031970
WY,RIW,Sublette,56035,M,wc,-109.91469979400,42.76691746360
WY,RIW,Park,56029,M,cc,-109.58861719800,44.52059678610
WY,RIW,Hot Springs,56017,M,cc,-108.44202411000,43.71891978180
WY,RIW,Washakie,56043,M,cc,-107.68284801800,43.90499966000
WY,RIW,Johnson,56019,M,nc,-106.58463492600,44.03878060700
WY,RIW,Big Horn,56003,M,cc,-107.99520992200,44.52682939730
WY,UNR,Weston,56045,M,ne,-104.56789207400,43.84038110400
WY,UNR,Crook,56011,M,ne,-104.57079469500,44.58913510130
WY,CYS,Carbon,56007,M,sc,-106.93061159400,41.69458906070
WY,CYS,Albany,56001,M,se,-105.72390418800,41.65447591060
WY,CYS,Converse,56009,M,ec,-105.50707184000,42.97233613460
WY,UNR,Campbell,56005,M,ne,-105.54880930900,44.24764509830
WY,CYS,Laramie,56021,M,se,-104.68959900400,41.30706654490
WY,BYZ,Sheridan,56033,M,nc,-106.87945316500,44.79004429080
NM,ABQ,McKinley,35031,M,wc,-108.26192762100,35.58061285540
NM,ABQ,Taos,35055,M,nc,-105.63094161300,36.57830527360
WY,CYS,Platte,56031,M,se,-104.96579895900,42.13305850840
TX,EWX,Frio,48163,C,sc,-99.10825490200,28.86783262590
TX,CRP,Goliad,48175,C,sc,-97.42643854710,28.65709857650
TX,EWX,Karnes,48255,C,sc,-97.85940093330,28.90573697840
TX,CRP,Live Oak,48297,C,sc,-98.12477438640,28.35136929960
TX,EWX,Maverick,48323,C,sc,-100.31449616000,28.74258770600
TX,EWX,Zavala,48507,C,sc,-99.76059598010,28.86621302810
TX,EWX,Atascosa,48013,C,sc,-98.52794433660,28.89067848060
TX,CRP,Victoria,48469,C,sc,-96.97148922680,28.79642617220
TX,CRP,Aransas,48007,C,sc,-96.99753442370,28.13574840890
TX,CRP,San Patricio,48409,C,sc,-97.51879162640,28.00947929350
TX,CRP,Refugio,48391,C,sc,-97.16547068830,28.32690294270
TX,HGX,Harris,48201,C,se,-95.39628472780,29.85879479170
TX,HGX,Harris,48201,C,se,-95.18188887220,29.73707035410
TX,EPZ,El Paso,48141,M,sw,-106.23484170000,31.76864362960
TX,EPZ,Hudspeth,48229,M,sw,-105.38646432000,31.45622016770
CA,HNX,Kings,06031,P,cc,-119.81556040500,36.07534901710
CA,STO,Stanislaus,06099,P,cc,-120.99774350000,37.55916551860
CA,STO,Yolo,06113,P,cc,-121.90160888400,38.68669689910
ID,BOI,Ada,16001,M,sw,-116.24107023400,43.45114810640
ID,PIH,Bear Lake,16007,M,se,-111.32964470200,42.28476765750
ID,OTX,Bonner,16017,P,pa,-116.60098544800,48.29974673910
ID,OTX,Boundary,16021,P,pa,-116.46289298900,48.76695338210
ID,BOI,Canyon,16027,M,sw,-116.70922719900,43.62504581080
ID,PIH,Caribou,16029,M,se,-111.56220434900,42.77049346070
ID,PIH,Clark,16033,M,se,-112.35125257600,44.28402509250
ID,BOI,Gooding,16047,M,sc,-114.81242851800,42.97062988570
ID,BOI,Jerome,16053,M,sc,-114.26409849800,42.68977386720
ID,OTX,Lewis,16061,P,nc,-116.42625490100,46.23700624020
ID,PIH,Minidoka,16067,M,sc,-113.63746267700,42.85438514810
ID,PIH,Oneida,16071,M,se,-112.53958427500,42.19491552620
ID,BOI,Payette,16075,M,sw,-116.76079620500,44.00670116490
ID,OTX,Shoshone,16079,P,pa,-115.89101970200,47.35164296560
ID,PIH,Teton,16081,M,ee,-111.20771611500,43.75946697380
NM,ABQ,Curry,35009,M,ec,-103.34681121700,34.57416039890
NM,ABQ,De Baca,35011,M,ec,-104.41198021100,34.34240028780
NM,ABQ,Guadalupe,35019,M,ec,-104.79069890300,34.86332929750
NM,ABQ,Harding,35021,M,ne,-103.81994128300,35.85795858400
NM,EPZ,Luna,35029,M,sc,-107.74974327000,32.18220260770
NM,ABQ,Quay,35037,M,ec,-103.54973285500,35.10432505830
NM,ABQ,Roosevelt,35041,M,ec,-103.48015947200,34.02128054320
NV,REV,Churchill,32001,P,wc,-118.33557323900,39.58086055020
NV,VEFLKN,Esmeralda,32009,P,sc,-117.63237312300,37.78470467640
NV,LKN,Humboldt,32013,P,nw,-118.11196903900,41.40684134130
NV,REV,Mineral,32021,P,ww,-118.43523037300,38.53880525180
NV,REV,Storey,32029,P,ww,-119.52910428800,39.44661789330
NV,REV,Pershing,32027,P,wc,-118.40441999100,40.44036799560
OR,BOI,Harney,41025,P,se,-118.96786394000,43.06402574490
OR,BOI,Baker,41001,P,ne,-117.67534430700,44.70922113830
UT,SLC,Summit,49043,M,nn,-110.95542771700,40.86815555680
UT,SLC,Rich,49033,M,nn,-111.24443224100,41.63230407050
UT,SLC,Piute,49031,M,cc,-112.12691663700,38.33646559470
WA,PDT,Klickitat,53039,P,sc,-120.78926848700,45.87376974970
WA,OTX,Ferry,53019,P,ne,-118.51646509300,48.46998643320
WA,PDT,Franklin,53021,P,sc,-118.89889907500,46.53475687700
WA,OTX,Pend Oreille,53051,P,ne,-117.27397571100,48.53227756150
WA,OTX,Stevens,53065,P,ne,-117.85510384200,48.39898092070
WA,OTX,Whitman,53075,P,ee,-117.52298098000,46.90119280760
CA,REV,Mono,06051,P,nn,-118.88671161900,37.93899897930
ID,PIH,Lincoln,16063,M,sc,-114.13952456200,43.00231173450
ID,PIH,Jefferson,16051,M,se,-112.31130819000,43.82014175180
ID,BOI,Valley,16085,M,sw,-115.56607135800,44.76670039040
ID,BOI,Boise,16015,M,sw,-115.73011418500,43.98915481290
AZ,TWC,Cochise,04003,m,se,-109.75111681600,31.87955019400
AZ,TWC,Santa Cruz,04023,m,se,-110.84656715800,31.52600163690
AZ,TWC,Graham,04009,m,se,-109.88742156000,32.93270654870
OR,PDT,Deschutes,41017,P,cc,-121.22790057900,43.91488797060
OR,PDT,Jefferson,41031,P,cc,-121.17540466000,44.62941275650
AZ,PSRFGZ,Gila,04007,m,ec,-110.81172499900,33.79972041570
AZ,PSR,Maricopa,04013,m,sc,-112.49123113100,33.34884379960
AZ,PSR,La Paz,04012,m,wc,-113.98131824400,33.72924763510
AZ,TWC,Pima,04019,m,se,-111.78992582600,32.09737975490
AZ,PSRTWC,Pinal,04021,m,se,-111.34473791400,32.90430769650
AZ,PSR,Yuma,04027,m,sw,-113.90555601000,32.76942000680
AZ,VEF,Mohave,04015,m,nw,-113.75818033700,35.70440267430
AZ,FGZ,Yavapai,04025,m,wc,-112.55384636100,34.59989447210
AZ,FGZ,Coconino,04005,m,nc,-111.77051660400,35.83873842000
AZ,FGZ,Navajo,04017,m,nc,-110.32140822100,35.39955726960
AZ,FGZ,Apache,04001,m,ne,-109.48884048600,35.39569296920
