coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
7970306,"Freshwater, D. Wilson",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,"""Weighted Averages of Vegetation Data as a means of Delineating Wetlands"" Wilson Freshwater, 1990",,urn:uuid:6c932cfd-09a7-4207-aab7-e83235a4dde4,"2015-11-30 10:52:01"
7970306,"Tobe, John David",,1992-11-00,,"Magnolia grandiflora",1,L.,,,,,,"section Theorhodon Spach; Clemson University (CLEMS)",urn:uuid:d301700e-98d4-4061-aa1f-22709de58989,"2015-11-30 10:52:01"
16718341,"Weatherby, C.",,1926-00-00,,"Magnolia ashei",0,Weath.,,,,,,Type,urn:uuid:0cf32480-35e7-4419-902c-86260762fd98,"2017-11-10 10:20:48"
16718341,"Meyer, Frederick G.",,1990-00-00,,"Magnolia ashei",0,Weath.,,,,,,,urn:uuid:697c88dc-028b-470c-87b3-7af18f6173d5,"2017-11-10 10:24:59"
16718341,"Ashe, W. W.",,s.d.,,Magnolia,0,,,,,,,,urn:uuid:2e1f7627-8026-4f7a-9c77-362376ec475d,"2017-11-10 10:19:27"
16718373,"Ashe, W. W.",,1925-00-00,,Magnolia,0,,,,,,,,urn:uuid:a816e9a1-5ddd-4d98-8c3c-bde595150c7f,"2017-11-10 10:35:48"
16718373,"Weatherby, C.",,1926-00-00,,"Magnolia ashei",0,Weath.,,,,,,Type,urn:uuid:8ac38827-61cf-4a00-a9ed-69339817242f,"2017-11-10 10:36:59"
16718373,"Meyer, Frederick G.",,1990-00-00,,"Magnolia ashei",0,Weath.,,,,,,,urn:uuid:e6587f37-b5d7-47aa-b9bc-a9db92f19c69,"2017-11-10 10:37:37"
16718375,"Weatherby, C.",,1926-00-00,,"Magnolia ashei",0,Weath.,,,,,,,urn:uuid:2ef910e1-fd0f-45f3-a398-ef5a5cbac808,"2017-11-10 10:43:31"
16718375,"Meyer, Frederick G.",,1990-00-00,,"magnolia ashei",0,Weath.,,,,,,,urn:uuid:3f86a0f1-b5b4-48b0-8123-dbe4c56df2cd,"2017-11-10 10:47:18"
16718375,"Tobe, John David",,1992-11-00,,"Magnolia macrophylla subsp. ashei",0,"(Weath.) Spongberg",,,,,,"section Rhytidospermum Spach series: Macrophyllae Dandy SYNTYPE",urn:uuid:9c95cf34-73ca-424b-aba3-e7760e202f58,"2017-11-10 10:48:06"
16718375,"Ashe, W. W.",,s.d.,,Magnolia,0,,,,,,,,urn:uuid:73722f4a-f12a-4834-830b-165e1d943a5e,"2017-11-10 10:41:47"
7962280,"Hutchins, James",,1948,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:032f2d70-da6c-4013-9918-1a81b122c5cf,"2016-01-01 10:12:24"
7962280,"Meyer, Frederick G.",,1990,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:eaf00057-c1bf-4c52-a137-1c49b2c0f5c3,"2016-01-01 10:11:46"
7962282,"Hutchins, James",,1948,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:c2d66c25-af26-4eda-a2e0-5175ff7b8a8f,"2016-01-01 10:15:28"
7962282,"Meyer, Frederick G.",,1990,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:3a320bb1-87bf-40b2-b8d0-31bcb135f51c,"2016-01-01 10:15:02"
7962283,"Totten, H. R.",,1950,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:ddc04552-4f04-41bd-9be4-fd970fc6f7a7,"2016-01-01 10:18:03"
7962283,"Meyer, Frederick G.",,1990,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:7679ce19-5199-42c6-992f-6fa90dc9e172,"2016-01-01 10:18:35"
7962286,"Utech, F. H.; Thomas, W. W.; Thompson, S. A.; M. Ohara",,1982,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:bec8688f-16b4-4604-a651-584d81024cfb,"2016-01-01 11:25:45"
7962286,"Tobe, John David",,1992-11-00,,"Magnolia fraseri",0,Walter,,,,,,"section: Rhytidospermum Spach",urn:uuid:97b58424-2c83-48aa-b6ef-1621aad278fc,"2016-01-01 11:24:50"
7962286,"Seiberling, Stephen M.",,2001-03-20,,"Magnolia fraseri",1,Walter,,,,,,"Specimen imaged captured for North Carolina Botanical Information Network (BOTNET)",urn:uuid:01584e27-34b1-4018-8149-055898ce8401,"2016-01-01 11:24:49"
7970022,"Hoffman; Rhyne",,1956-00-00,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:4d55b79e-78a8-479d-af47-386d3ee7eb58,"2016-01-25 15:48:41"
7970022,"Meyer, Frederick G.",,1990-00-00,,"Magnolia fraseri",0,Walter,,,,,,"U. S. NATIONAL ARBORETUM, WASHINGTON, D.C.",urn:uuid:d7c6ed76-76c8-4088-8a1a-09283eeee53a,"2016-01-25 15:48:02"
7970028,"Moore, J. Kenneth",,1969-00-00,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:d17b4880-b182-4fe8-8701-a496d69be62b,"2016-01-25 15:55:04"
7970028,"Meyer, Frederick G.",,1990-00-00,,"Magnolia fraseri",0,Walter,,,,,,"U. S. NATIONAL ARBORETUM, WASHINGTON, D.C.; FLORA OF NORTH AMERICA",urn:uuid:a4a97ef6-51bf-4017-b897-4eab4576bb54,"2016-01-25 15:55:42"
7970035,"Leonard, S. W.",,1969-00-00,,"Magnolia fraseri",0,Walter,,,,,,,urn:uuid:b62b3e25-15a6-4dcd-a0af-f96f350de6c3,"2016-01-25 16:00:51"
7970035,"Meyer, Frederick G.",,1990-00-00,,"Magnolia fraseri",0,Walter,,,,,,"U. S. NATIONAL ARBORETUM, WASHINGTON, D.C.; FLORA OF NORTH AMERICA",urn:uuid:0f3364bb-c439-436c-ba52-a342f96ac006,"2016-01-25 16:01:20"
7977096,"Clark, Ross C.",,1967-04-29,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:13bf3464-07fb-4ad0-962d-2ef8e99ab5bb,"2017-09-07 11:30:38"
7977113,"Ashe, William Willard",,1925-05-24,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:b1203b98-98e8-4a4e-a7a0-ca3b6a6bae4f,"2017-09-07 11:05:36"
7977113,"Weatherby, Charles Alfred",,1926-00-00,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:a7b61b71-c417-4d06-85dc-3871588c292e,"2017-09-07 11:05:36"
7977113,"Meyer, Frederick G.",,1990-00-00,,"Magnolia macrophylla",1,Michx.,,,,,"FLORA OF NORTH AMERICA",,urn:uuid:fa04cb68-1b60-4a55-87ee-9efe2d2fecd3,"2017-09-07 11:06:02"
7977117,"Ashe, William Willard",,1925-05-24,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:89d891f5-a00d-4e1e-ae6b-1e216733431a,"2017-09-07 11:19:07"
7977117,"Weatherby, Charles Alfred",,1926-00-00,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:43f2349b-e37c-4156-84ab-2245bbf2ceb6,"2017-09-07 11:18:45"
7977128,"Ashe, William Willard",,1925-05-21,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:27af04a2-9e8b-47b8-bedc-858fa80eba85,"2017-09-07 11:13:53"
7977128,"Weatherby, Charles Alfred",,1926-00-00,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:67bbd4fe-ce6f-4d71-a560-480c5383ca5d,"2017-09-07 11:14:21"
7977146,"Weatherby, Charles Alfred",,1926-00-00,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:65bcffca-9373-486f-815f-746dacdc5766,"2017-09-07 10:51:58"
7977146,"Clark, Ross C.",,1968-00-00,,"Magnolia macrophylla",0,Michx.,,,,,,"[verbatim annotation = ] !",urn:uuid:bd42e746-c2b1-45dc-bfca-f8bbb7a9ad3b,"2017-09-07 10:52:27"
7977149,"Searcy, James W.",,1966-05-07,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:d23cf253-a505-4040-9862-23211adb0ec1,"2017-09-07 11:26:45"
7978023,"Sole, Jeffery D.",,1978-06-29,,"Magnolia macrophylla",0,Michx.,,,,,,,urn:uuid:b619565c-4829-41f0-a01f-5d59f58a3d7a,"2017-02-27 15:29:33"
7978023,"Meyer, Frederick G.",,1990-00-00,,"Magnolia macrophylla",1,Michx.,,,,,"FLORA OF NORTH AMERICA",,urn:uuid:b9f3aca4-b507-4dd7-84e8-c76b9b87e4f1,"2017-02-27 15:29:33"
7978071,"Correll, H. B.; Correll, D. S.",,1982,,"Magnolia pyramidata",0,Bartram,,,,,,,urn:uuid:c4b1a820-98bf-4541-b035-05d87d24aa4b,"2016-01-01 11:33:18"
7978075,"Duncan, Marion B.; Duncan, Wilbur H.",,1976,,"Magnolia pyramidata",0,Bartram,,,,,,,urn:uuid:49aa285c-4eea-4e13-83a5-db1060e47922,"2016-01-01 11:54:31"
7970289,"Creel, Mrs. R. L.",,1933,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7a4edb4c-7fd6-419c-b025-e6ea715a5489,"2015-11-30 10:04:35"
7970289,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:6c359380-0b22-44de-ac93-73b66569785b,"2015-11-30 10:04:35"
7970289,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:a1a92859-04a5-4eee-a38e-1e37cb0de2ab,"2015-11-30 10:05:37"
7970289,"Bernhardt, Christopher; Willard, Debra",,2005,,"Magnolia tripetala",0,"(L.) L.",,,,,,"Pollen sample removed from this specimen for ""Roanoke River Basin Pollen Atlas""",urn:uuid:177e772f-046f-4af2-a00b-d0d3533ba468,"2015-11-30 10:06:32"
7970291,"Creal, Mrs. R. L.",,1933,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:aba141f9-ea9e-4e93-b24e-2da7331a1ced,"2015-11-30 10:14:59"
7970291,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:65c5f8ff-9a3f-490c-9019-0f71e474ba52,"2015-11-30 10:14:59"
7970291,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:17c7f5fa-7f20-406c-89b1-3cba5c5ad3e9,"2015-11-30 10:15:32"
7970294,"Harwood, Mrs. J. H.; Barksdale, Lane",,1938,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:d7252216-2b87-4eb8-aa7f-d504e6fc56fc,"2015-11-30 10:21:59"
7970294,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:8620cd7d-5bc4-4244-bd47-885959fb0d4f,"2015-11-30 10:21:59"
7970294,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:804ef2c0-e08f-4800-b2cb-736f0a616cc0,"2015-11-30 10:22:30"
7970297,"Hunt, William Lanier ""Billy""",,1942,,Magnolia,0,,,,,,,,urn:uuid:a1409e95-7d2a-4aca-9cad-6895e77bc288,"2015-11-30 10:25:25"
7970297,"Ahles, Harry E.",,1961,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:9a128e29-8851-4f0b-951a-0588b2ce8df7,"2015-11-30 10:25:25"
7970297,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:7e42f581-2589-4f29-b183-f768b71c406b,"2015-11-30 10:25:47"
7970297,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:2fa622b1-7702-4405-b6b5-1397d0d3a1c4,"2015-11-30 10:26:17"
7970300,"Adams, J. E.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:52dd05d6-582c-491c-94bc-b072bb4cd768,"2015-11-30 10:30:46"
7970300,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:254633cb-85c3-46ff-a361-fbbefb1906d6,"2015-11-30 10:30:46"
7970300,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:8a2b398b-b19e-4a91-a210-aa3771d9ea3e,"2015-11-30 10:31:16"
7970301,"Adams, J. E.",,1957,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:36c65793-3688-41e1-abf1-2be32f6c42c3,"2015-11-30 10:34:10"
7970301,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:7fe2a14a-9f75-48b0-8e87-000c603bec67,"2015-11-30 10:34:10"
7970301,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:17999a41-1494-4e72-ba81-f7116ad9509b,"2015-11-30 10:34:29"
7970304,"Radford, A. E.",,1952,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:d8e5ab7b-8893-4bd8-a01c-596186a1b112,"2015-11-30 10:45:07"
7970304,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:3fbae323-19ec-4a19-8417-17b9664b5dd8,"2015-11-30 10:45:07"
7970304,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:cf69243b-6af6-4757-ae32-58f8302f195a,"2015-11-30 10:45:30"
7970309,"Adams, J. E.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:11cc4d7f-0960-40f5-aa6a-4253247cf854,"2015-11-30 11:24:38"
7970309,"Crutchfield, Philip J.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:fbe3906c-50cb-4c92-b283-1f705e9321de,"2015-11-30 11:24:59"
7970309,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:2c982950-5e63-4e00-b6be-699298636952,"2015-11-30 11:24:59"
7970309,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:a929d7ac-c41e-43e5-ad2a-a433f2969f36,"2015-11-30 11:25:19"
7970311,"Adams, J. E.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:81138901-0d44-4848-977f-e8cf4ab9a945,"2015-11-30 11:06:27"
7970311,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:4181cbf9-2e5c-4b50-83dc-872f033af3bf,"2015-11-30 11:06:27"
7970311,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:0f2365a1-323f-40d7-aaad-afe21ba571f0,"2015-11-30 11:06:47"
7970313,"Adams, J. E.",,1957,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a8e6137e-e0d3-4a25-8cb5-54d800952ff8,"2015-11-30 11:02:57"
7970313,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:5486af74-af20-4340-9723-19e01ae5ee55,"2015-11-30 11:02:57"
7970313,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:f23eca91-319b-4282-9b5a-2408fd91dd53,"2015-11-30 11:03:22"
7970314,"Adams, J. E.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:bf3da106-2552-4a9e-87a7-9317bcf3751e,"2015-11-30 10:57:25"
7970314,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:ca50ece0-af79-49bc-900d-b6e4917af63e,"2015-11-30 10:57:25"
7970314,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:34b4ba0c-0a2c-40b7-8ff4-5a05f3ca4083,"2015-11-30 10:58:01"
7970315,"Biltmore Herbarium",,1902,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:99a38842-df01-485d-9762-39ea41427705,"2015-11-30 10:38:12"
7970315,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:72a369df-7ce8-4b7c-8f28-486bc8fd6247,"2015-11-30 10:38:12"
7970315,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:14062ae5-53cb-40ab-8744-8956d89b4cc7,"2015-11-30 10:38:33"
7970318,"Ahles, Harry E.",,1960,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a32f29a8-3004-42b9-a73c-dd5d9dfe8efb,"2015-11-30 11:09:41"
7970318,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:19884d41-3a6e-4556-9b00-9fb1a2db7cf6,"2015-11-30 11:09:41"
7970318,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:0c8615fe-4ed1-4be8-b372-6e561865b1e2,"2015-11-30 11:10:11"
7970322,"Harbison, T. G.; Totten, H. R.",,1932,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:dda1fe83-425c-4cd7-ae40-b0617e6ef044,"2015-11-30 12:12:23"
7970322,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:13c94746-b273-45f6-afd1-ad756193ebc3,"2015-11-30 12:12:23"
7970322,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:bb87ab33-b7ca-436e-b358-ab2896e45fcf,"2015-11-30 12:12:42"
7970324,"Adams, J. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:91dddc6a-94ff-4e2e-b701-214e76fc20b5,"2015-11-30 12:16:01"
7970324,"Radford, A. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7f91e451-eb1f-4a4e-896a-4db552439101,"2015-11-30 12:16:27"
7970324,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:0af2ff54-f3bb-4154-a30b-beee7dacbbcf,"2015-11-30 12:16:27"
7970324,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:6dc14e29-183e-4d7a-9124-261663a8bf3d,"2015-11-30 12:16:50"
7970327,"Adams, J. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:ef859b80-daa7-4d93-bd29-ad8f38b0c75a,"2015-11-30 12:18:44"
7970327,"Radford, A. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:291593b0-813b-49ac-b6a4-8dd3fe19199e,"2015-11-30 12:19:04"
7970327,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:5d612258-6862-483e-bd7e-cee92b770c87,"2015-11-30 12:19:04"
7970327,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:06794ad4-473b-421b-9a5d-44d04cdc97da,"2015-11-30 12:19:30"
7970329,"Boyd, W. R.; Boyd, W. G.",,1916,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:6600822c-b25b-4995-80de-aa0cda3d0b7d,"2015-11-30 12:21:31"
7970329,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:51b76d5c-864d-4c9d-9f9a-aee208a3c04c,"2015-11-30 12:21:31"
7970329,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:34a5799b-fe34-4a3e-9033-247baf2c02ae,"2015-11-30 12:21:53"
7970331,"Coker, William Chambers",,1936,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:b2cf7fec-c7e8-4ba9-94d9-8f1aedec1821,"2015-11-30 12:31:19"
7970331,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:a3c00efb-491e-4467-b33e-5353888bd403,"2015-11-30 12:31:19"
7970331,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:78176d94-0ee5-4e69-a6d9-2bb1e1ed35f7,"2015-11-30 12:31:38"
7970332,"Adams, J. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:90aad64d-17ae-4c9b-8d47-98ddeb27be59,"2015-11-30 12:39:30"
7970332,"Melvin, Lionel",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:c095ad6d-cefe-414e-92c6-100395001432,"2015-11-30 12:35:20"
7970332,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:13165401-be1e-425c-9c1d-47f2578a9401,"2015-11-30 12:35:20"
7970332,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:962da75c-85d3-4626-9e40-3c4dd312d439,"2015-11-30 12:35:42"
7970334,"Adams, J. E.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:0428d005-73b9-48bf-beee-cfa237db0849,"2015-11-30 12:38:17"
7970334,"Ahles, Harry E.; Ashworth, R. P.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:e01c5454-f591-4488-b2c0-8ec903c8666e,"2015-11-30 12:38:35"
7970334,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:8f659cec-4715-48b1-9973-219c9406c45d,"2015-11-30 12:38:35"
7970334,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:a3ae2713-252a-4969-be55-e5227668dde1,"2015-11-30 12:38:52"
7970337,"Leonard, S. W.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a2d22159-0874-41bf-bf6b-3a2177c964fe,"2015-11-30 12:51:00"
7970337,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:9c3ab525-cc6e-4b07-81e6-27534de5590d,"2015-11-30 12:51:00"
7970337,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:0b1eb710-856e-4112-9b1d-971121d386ad,"2015-11-30 12:51:21"
7970339,"Leonard, S. W.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7132f89f-5f0b-432e-86b8-7f3d1349b9f0,"2015-11-30 12:53:43"
7970339,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:033ad42c-3cf7-4d4d-98a8-758e05ad6522,"2015-11-30 12:53:43"
7970339,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:0fd873f5-1278-4fcf-ab8d-3c45d00893df,"2015-11-30 12:54:13"
7970344,"Leonard, S. W.",,1966,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:61e4f9aa-de89-4039-96c8-a294efd46469,"2015-11-30 12:57:36"
7970344,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:92a13716-c9e4-43fa-a367-0979f876dc21,"2015-11-30 12:57:36"
7970344,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:a13f4e8b-6888-419b-941f-1cf961811b6a,"2015-11-30 12:58:06"
7970346,"Adams, J. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:9f01c75f-c952-4364-b4e6-3d164a512b50,"2015-11-30 13:06:39"
7970346,"Radford, A. E.",,1956,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a7d27b38-f629-4355-83e4-ed8ecf141778,"2015-11-30 13:07:17"
